latitude_for_ae,longitude_for_ae,coordinate_ae_zone_raw,coordinate_ae_zone,ae_zone_final,ae_zone_assignment_method,ae_zone_in_target_scope,ae_zone_assignment_note
28.80574516,81.40013241,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.80449061,81.39978848,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.80449154,81.39836423,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.80575807,81.40013587,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.80448557,81.39979296,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.8044759725,81.3983640475,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.8057072425,81.4001176225,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.80448924,81.39978666,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83357017,81.30635003,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83565509,81.30720544,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83358391,81.30636024,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.835614,81.30718576,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.8335638,81.30633062,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83558838,81.3071791,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83351545,81.30623543,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.83555476,81.3071938,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.8335583325,81.30631908000001,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.8356030575,81.307191025,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4492006,81.79294799,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44917426,81.79296965,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44917225,81.79299476,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44915611,81.7930359,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.449175805,81.792987075,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.42898197,81.80372807,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.45888873,81.78539592,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.42895981,81.80375254,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.45888729,81.78539747,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4289316,81.80384745,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.45888395,81.78541313,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.42892052,81.80387562,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.45892447,81.78542715,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.428948475,81.80380092,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.45889611,81.78540841750001,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.41936269,81.79074152,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43194869,81.80363918,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43692888,81.80006306,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46663734,81.80211746,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50209998,81.74797465,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50415762,81.735807,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48997839,81.74311047,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46928701,81.79766225,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48768645,81.7397833,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50845553,81.72643594,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4875529,81.74497244,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.41937712,81.79078641,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43191612,81.80365686,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43693622,81.79997764,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46663367,81.80212855,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50209749,81.74797454,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50415059,81.73581804,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48999213,81.74311331,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46916634,81.79780608,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48767429,81.7397654,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.5084404,81.7264523,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48749048,81.74498648,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.41938009,81.79079632,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43189862,81.80364001,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43696387,81.80000302,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46663889,81.80212538,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50204711,81.747988,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50417676,81.73584946,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48999107,81.74313051,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46918072,81.79779772,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48768276,81.73973767,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50846748,81.72646067,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48756018,81.74497555,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4193932,81.79081703,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43178513,81.80365517,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43695877,81.79995899,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46664973,81.80206061,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50205066,81.7479888,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.5041347,81.73587236,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.49008788,81.74318083,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.46918167,81.79781353,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48767756,81.7396723,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.5085191,81.72650032,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.48752285,81.74494731,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.419378275,81.79078532,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.43188714,81.803647805,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.436946935,81.8000006775,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4666399075,81.802108,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.50207381,81.7479814975,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.5041549175,81.735836715,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4900123675,81.74313378,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.469203935,81.797769895,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.487680265,81.7397396675,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.5084706275,81.7264623075,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.4875316025,81.744970445,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6404577,81.59228534,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.63716523,81.5826388,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64129399,81.6044017,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6404923,81.59223518,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6371269,81.58262583,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64129058,81.60432514,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64049494,81.59220478,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.63707454,81.58261349,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64126618,81.60425924,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6405027,81.59214482,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6370571,81.58260703,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64122923,81.6042333,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.64048691,81.59221753,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.6371059425,81.5826212875,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.641269995,81.604304845,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44616452,81.81787976,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44621806,81.81789621,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44633706,81.81790398,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44643536,81.81798476,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
28.44628875,81.8179161775,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64569798,85.5546388,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64681549,85.5627203,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6501373,85.57665737,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55473936,85.66734139,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55876639,85.6662752,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56037891,85.66475156,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65008853,85.59361366,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66162234,85.59498679,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64563686,85.5547699,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64685517,85.5627276,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65014601,85.57668809,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55462839,85.66738392,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55867271,85.66636854,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56033613,85.66472761,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6500874,85.59361273,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66161689,85.59499187,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64564947,85.55481397,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64685924,85.5627263,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65014001,85.57667402,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55457636,85.66743172,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55867254,85.66636861,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56038444,85.66463905,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6500843,85.59361665,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66161851,85.59504141,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64568832,85.55478868,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64685074,85.56271195,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65013844,85.57666681,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.5547177,85.66724284,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55861728,85.66640672,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.56035454,85.66472819,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65008423,85.59361587,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.66161856,85.59506494,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.6456681575,85.5547528375,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.64684516,85.5627215375,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.65014044,85.5766715725,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.5546654525,85.6673499675,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.55868223,85.6663547675,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.560363505,85.6647116025,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.650086115,85.5936147275,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.661619075,85.5950212525,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14423637,80.60491415,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14392183,80.60312426,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14441719,80.60178725,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.07933545,80.59176446,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14423892,80.60497814,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14391145,80.60313709,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14440794,80.60179075,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.07934888,80.5916642,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.1442427,80.60497921,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.1439064,80.60314569,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14440141,80.60177996,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.07936041,80.59145671,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14424126,80.60501353,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.14386537,80.60336446,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.1443964,80.60175933,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.07939123,80.59130555,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.1442398125,80.6049712575,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.1439012625,80.603192875,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.144405735,80.6017793225,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.0793589925,80.59154773,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08329359,80.59329551,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08356178,80.59554081,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08330316,80.59328449,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08361127,80.59559108,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08330684,80.59327668,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08387764,80.59563421,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08328098,80.59329257,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08387327,80.59568759,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.0832961425,80.5932873125,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
29.08373099,80.59561342250001,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
27.81034558242824,83.63254176394435,Hills,outside_target_ae_zone,,polygon_outside_target_scope,False,"Point intersects ecological-zone polygon, but polygon attribute is outside target classes."
